index,learning_rate,batch_size,num_unit,auc,epochs,activation,dropout_rate,initilizer,num_layers,momentum,optimizer
15899,0.001,500,10,0.5233671384242791,20,sigmoid,0.1,he_uniform,2,0,SGD
17171,0.001,500,256,0.5233671384242791,20,sigmoid,0.5,he_uniform,5,0,SGD
8577,0.001,100,512,0.5233482176644214,20,softsign,0.7,normal,5,0,SGD
9420,0.001,1000,512,0.5233482176644214,20,tanh,0,lecun_uniform,2,0,SGD
12510,0.001,1000,100,0.5233482176644214,1,tanh,0.5,he_uniform,5,0,SGD
13565,0.001,500,5,0.5233482176644214,1,tanh,0.7,he_uniform,5,0,SGD
15433,0.001,20,256,0.5233482176644214,1,sigmoid,0.1,normal,5,0,SGD
16961,0.001,500,2048,0.5233482176644214,50,sigmoid,0.5,uniform,2,0,SGD
35154,0.01,1000,5,0.5233482176644214,50,tanh,0.5,uniform,2,0,SGD
36719,0.01,500,100,0.5233482176644214,100,tanh,0.7,he_uniform,5,0,SGD
6126,0.001,1000,10,0.5233292969045638,1,softsign,0.1,normal,5,0,SGD
17853,0.001,100,2048,0.5233292969045638,100,sigmoid,0.7,normal,5,0,SGD
46785,0.1,100,100,0.5233292969045638,20,relu,0,uniform,5,0,SGD
426,0.001,1000,100,0.523310376144706,50,relu,0,normal,5,0,SGD
2379,0.001,100,10,0.523310376144706,1,relu,0.5,lecun_uniform,5,0,SGD
12629,0.001,500,2048,0.523310376144706,1,tanh,0.5,he_uniform,2,0,SGD
16409,0.001,500,2048,0.523310376144706,50,sigmoid,0.5,lecun_uniform,5,0,SGD
10785,0.001,100,100,0.5233103761447059,20,tanh,0.1,normal,5,0,SGD
8728,0.001,200,10,0.5232914553848482,50,softsign,0.7,uniform,5,0,SGD
135,0.001,100,100,0.5232725346249906,50,relu,0,lecun_uniform,5,0,SGD
8249,0.001,500,256,0.5232725346249906,50,softsign,0.7,lecun_uniform,5,0,SGD
18226,0.001,200,10,0.5232725346249906,20,sigmoid,0.7,he_uniform,5,0,SGD
32981,0.01,500,256,0.5232725346249906,1,tanh,0,uniform,2,0,SGD
197,0.001,500,512,0.5232725346249905,1,relu,0,lecun_uniform,2,0,SGD
1619,0.001,500,256,0.5232725346249905,20,relu,0.1,normal,5,0,SGD
2817,0.001,100,512,0.5232725346249905,20,relu,0.5,normal,5,0,SGD
5475,0.001,100,5,0.5232725346249905,1,softsign,0,he_uniform,2,0,SGD
16328,0.001,50,512,0.5232725346249905,20,sigmoid,0.5,lecun_uniform,2,0,SGD
30537,0.01,100,5,0.5232536138651329,20,softsign,0.5,uniform,2,0,SGD
1954,0.001,200,512,0.5232536138651328,20,relu,0.1,uniform,5,0,SGD
12219,0.001,100,100,0.5232536138651328,1,tanh,0.5,uniform,5,0,SGD
25705,0.01,20,10,0.5232536138651328,1,relu,0.5,normal,5,0,SGD
3673,0.001,20,512,0.5232346931052752,1,relu,0.7,lecun_uniform,5,0,SGD
7496,0.001,50,5,0.5232346931052752,20,softsign,0.5,uniform,2,0,SGD
11910,0.001,1000,100,0.5232346931052752,1,tanh,0.5,normal,2,0,SGD
14798,0.001,50,100,0.5232346931052752,50,sigmoid,0,he_uniform,2,0,SGD
18360,0.001,1000,512,0.5232346931052752,100,sigmoid,0.7,he_uniform,2,0,SGD
21783,0.001,100,256,0.5232346931052752,50,selu,0.5,he_uniform,5,0,SGD
23399,0.01,500,10,0.5232346931052752,100,relu,0,normal,2,0,SGD
24228,0.01,1000,5,0.5232346931052752,20,relu,0.1,lecun_uniform,5,0,SGD
29567,0.01,500,256,0.5232346931052752,100,softsign,0.1,uniform,5,0,SGD
34947,0.01,100,100,0.5232346931052752,1,tanh,0.5,normal,2,0,SGD
41283,0.01,100,100,0.5232346931052752,1,sigmoid,0.7,he_uniform,2,0,SGD
46973,0.1,500,5,0.5232157723454174,1,relu,0,he_uniform,5,0,SGD
30579,0.01,100,10,0.5231968515855597,1,softsign,0.5,uniform,2,0,SGD
1331,0.001,500,256,0.5231968515855596,20,relu,0.1,lecun_uniform,5,0,SGD
16349,0.001,500,512,0.5231968515855596,1,sigmoid,0.5,lecun_uniform,5,0,SGD
4236,0.001,1000,512,0.5231590100658443,20,relu,0.7,uniform,2,0,SGD
21990,0.001,1000,100,0.5231590100658443,1,selu,0.7,lecun_uniform,2,0,SGD
38907,0.01,100,5,0.5231590100658443,1,sigmoid,0.1,he_uniform,5,0,SGD
5375,0.001,500,256,0.5231590100658442,100,softsign,0,uniform,5,0,SGD
12748,0.001,200,10,0.5231590100658442,1,tanh,0.7,lecun_uniform,5,0,SGD
12947,0.001,500,2048,0.5231590100658442,20,tanh,0.7,lecun_uniform,5,0,SGD
17766,0.001,1000,512,0.5231590100658442,1,sigmoid,0.7,normal,2,0,SGD
30533,0.01,500,5,0.5231400893059865,1,softsign,0.5,uniform,2,0,SGD
266,0.001,50,2048,0.5231211685461288,1,relu,0,lecun_uniform,5,0,SGD
10993,0.001,20,10,0.5231211685461288,1,tanh,0.1,uniform,2,0,SGD
13847,0.001,500,5,0.5231211685461288,100,sigmoid,0,lecun_uniform,2,0,SGD
14306,0.001,50,512,0.5231211685461288,1,sigmoid,0,normal,2,0,SGD
17266,0.001,200,2048,0.5231211685461288,20,sigmoid,0.5,he_uniform,5,0,SGD
17814,0.001,1000,2048,0.5231211685461288,1,sigmoid,0.7,normal,2,0,SGD
29603,0.01,500,512,0.5231211685461288,20,softsign,0.1,uniform,5,0,SGD
45724,0.01,200,512,0.5231211685461288,1,selu,0.7,uniform,5,0,SGD
5208,0.001,1000,5,0.5231022477862711,100,softsign,0,uniform,2,0,SGD
17506,0.001,200,512,0.5231022477862711,20,sigmoid,0.7,lecun_uniform,5,0,SGD
37947,0.01,100,512,0.5231022477862711,1,sigmoid,0,he_uniform,5,0,SGD
16152,0.001,1000,5,0.523102247786271,100,sigmoid,0.5,lecun_uniform,2,0,SGD
2444,0.001,50,100,0.5230833270264135,100,relu,0.5,lecun_uniform,5,0,SGD
5820,0.001,1000,10,0.5230833270264135,20,softsign,0.1,lecun_uniform,2,0,SGD
14123,0.001,500,5,0.5230833270264135,20,sigmoid,0,normal,2,0,SGD
28157,0.01,500,512,0.5230833270264135,1,softsign,0,normal,5,0,SGD
35508,0.01,1000,10,0.5230833270264135,20,tanh,0.5,he_uniform,5,0,SGD
14925,0.001,100,512,0.5230833270264134,100,sigmoid,0,he_uniform,5,0,SGD
20171,0.001,500,5,0.5230833270264134,20,selu,0.1,uniform,2,0,SGD
25380,0.01,1000,5,0.5230833270264134,20,relu,0.5,lecun_uniform,5,0,SGD
28000,0.01,200,10,0.5230833270264134,50,softsign,0,normal,2,0,SGD
35316,0.01,1000,256,0.5230833270264134,20,tanh,0.5,uniform,5,0,SGD
17710,0.001,200,100,0.5230644062665557,100,sigmoid,0.7,normal,5,0,SGD
20174,0.001,50,5,0.5230644062665557,50,selu,0.1,uniform,2,0,SGD
36594,0.01,1000,5,0.5230644062665557,50,tanh,0.7,he_uniform,2,0,SGD
38959,0.01,20,10,0.5230644062665557,20,sigmoid,0.1,he_uniform,5,0,SGD
25902,0.01,1000,2048,0.5230644062665556,1,relu,0.5,normal,5,0,SGD
29114,0.01,50,5,0.523045485506698,1,softsign,0.1,normal,5,0,SGD
36606,0.01,1000,5,0.523045485506698,1,tanh,0.7,he_uniform,5,0,SGD
12626,0.001,50,2048,0.5230454855066979,1,tanh,0.5,he_uniform,2,0,SGD
16155,0.001,100,5,0.5230454855066979,1,sigmoid,0.5,lecun_uniform,5,0,SGD
18311,0.001,500,256,0.5230454855066979,100,sigmoid,0.7,he_uniform,2,0,SGD
22238,0.001,50,10,0.5230454855066979,50,selu,0.7,normal,2,0,SGD
24905,0.01,500,100,0.5230454855066979,50,relu,0.1,uniform,5,0,SGD
13054,0.001,200,10,0.5230265647468402,100,tanh,0.7,normal,5,0,SGD
46826,0.1,50,256,0.5230265647468402,1,relu,0,uniform,5,0,SGD
44715,0.01,100,10,0.5230076439869826,1,selu,0.5,he_uniform,5,0,SGD
15217,0.001,20,2048,0.5230076439869825,1,sigmoid,0.1,lecun_uniform,2,0,SGD
15720,0.001,1000,256,0.5230076439869825,100,sigmoid,0.1,uniform,2,0,SGD
19517,0.001,500,512,0.5230076439869825,1,selu,0,he_uniform,5,0,SGD
21055,0.001,20,5,0.5230076439869825,20,selu,0.5,normal,5,0,SGD
24221,0.01,500,5,0.5230076439869825,1,relu,0.1,lecun_uniform,5,0,SGD
32310,0.01,1000,10,0.5230076439869825,1,tanh,0,lecun_uniform,2,0,SGD
18164,0.001,50,5,0.5229698024672671,100,sigmoid,0.7,he_uniform,2,0,SGD
29224,0.01,200,100,0.5229698024672671,50,softsign,0.1,normal,5,0,SGD
40017,0.01,100,2048,0.5229698024672671,20,sigmoid,0.5,uniform,5,0,SGD
44188,0.01,200,100,0.5229698024672671,1,selu,0.5,normal,5,0,SGD
4939,0.001,20,5,0.5229508817074093,100,softsign,0,normal,5,0,SGD
11007,0.001,100,10,0.5229508817074093,50,tanh,0.1,uniform,2,0,SGD
25977,0.01,100,10,0.5229508817074093,20,relu,0.5,uniform,2,0,SGD
4611,0.001,100,5,0.5229319609475517,1,softsign,0,lecun_uniform,2,0,SGD
11312,0.001,50,10,0.5229319609475517,20,tanh,0.1,he_uniform,5,0,SGD
16302,0.001,1000,256,0.5229319609475517,1,sigmoid,0.5,lecun_uniform,5,0,SGD
16469,0.001,500,10,0.5229319609475517,1,sigmoid,0.5,normal,2,0,SGD
26904,0.01,1000,100,0.5229319609475517,100,relu,0.7,normal,2,0,SGD
34921,0.01,20,10,0.5229319609475517,1,tanh,0.5,normal,5,0,SGD
1631,0.001,500,256,0.5229319609475516,100,relu,0.1,normal,5,0,SGD
5408,0.001,50,512,0.5229319609475516,20,softsign,0,uniform,5,0,SGD
2976,0.001,1000,10,0.5228941194278363,100,relu,0.5,uniform,5,0,SGD
8914,0.001,200,2048,0.5228941194278363,20,softsign,0.7,uniform,5,0,SGD
17775,0.001,100,512,0.5228941194278363,50,sigmoid,0.7,normal,2,0,SGD
18965,0.001,500,2048,0.5228941194278363,1,selu,0,normal,2,0,SGD
23663,0.01,500,5,0.5228941194278363,100,relu,0,uniform,5,0,SGD
30300,0.01,1000,10,0.5228941194278363,20,softsign,0.5,normal,2,0,SGD
2732,0.001,50,100,0.5228751986679785,100,relu,0.5,normal,5,0,SGD
17248,0.001,200,2048,0.5228751986679785,50,sigmoid,0.5,he_uniform,2,0,SGD
38494,0.01,200,256,0.5228751986679785,100,sigmoid,0.1,normal,5,0,SGD
31588,0.01,200,512,0.5228562779081208,1,softsign,0.7,normal,2,0,SGD
32098,0.01,200,100,0.5228562779081208,20,softsign,0.7,he_uniform,5,0,SGD
21721,0.001,20,100,0.5228562779081207,1,selu,0.5,he_uniform,5,0,SGD
